,poet_name,poem_name,poem_content
690,البحتري,إني تركت الصبا عمدا ولم أكد,"
إِنّي تَرَكتُ الصِبا عَمداً وَلَم أَكَدِ
مِن غَيرِ شَيبٍ وَلا عَمدٍ وَلا فَنَدِ
مَن كانَ ذا كَبِدٍ حَرّى فَقَد نَضَبَت
حَرارَهُ الحُبِّ عَن قَلبي وَعَن كَبِدي
يا رَبَّةِ الخِدرِ إِنّي قَد عَزَمتُ عَلى ال
سُلُوِّ عَنكِ وَلَم أَعزِم عَلى رَشَدِ
نَقَضتُ عَهدَ الهَوى إِذ خانَ عَهدُهُمُ
وَحُلتُ إِذ حالَ أَهلُ الصَدِّ وَالبُعُدِ
عَزَّيتُ نَفسي بِبَردِ اليَأسِ بَعدَهُمُ
وَما تَعَزَّيتُ مِن صَبرٍ وَلا جَلَدِ
إِنَّ الهَوى وَالنَوى شَيئانِ ما اِجتَمَعا
فَخَلَّيا أَحَداً يَصبو إِلى أَحَدِ
وَما ثَنى مُستَهاماً عَن صَبابَتِهِ
مِثلُ الزَماعِ وَوَخدِ العِرمِسِ الأَجَدِ
إِلى أَبي نَهشَلٍ ظَلَّت رَكائِبُنا
يَخدينَ مِن بَلَدٍ ناءٍ إِلى بَلَدِ
إِلى فَتىً مُشرِقِ الأَخلاقِ لَو سُبِكَت
أَخلاقُهُ مِن شُعاعِ الشَمسِ لَم تَزِدِ
يُمضي المَنايا دِراكاً ثُمَّ يُتبِعُها
بيضَ العَطايا وَلَم يوعِد وَلَم يَعِدِ
وَلابِسٍ ظِلَّ مالٍ لِلنَدى أَبَداً
فيهِ وَقائِعُ طَيٍّ في بَني أَسَدِ
بَنو حُمَيدٍ أُناسٌ في سُيوفِهِمُ
عِزُّ الذَليلِ وَحَتفُ الفارِسِ النَجُدِ
لَهُم عَزائِمُ رَأيٍ لَو رَمَيتَ بِها
عِندَ الهِياجِ نُجومَ اللَيلِ لَم تَقِدِ
تَحَيَّرَ الجودُ وَالإِحسانُ بَينَهُمُ
فَما يَجوزُهُمُ جودٌ إِلى أَحَدِ
لَولا فَعالُهُمُ وَاللَهُ كَرَّمَهُ
لَماتَ ذِكرُ المَعالي آخِرُ الأَبَدِ
بيضُ الوُجوهِ مَعَ الأَخلاقِ وَجدُهُمُ
بِالبَأسِ وَالجودِ وَجدُ الأُمِّ بِالوَلَدِ
مُحَمَّدَ بنُ حُمَيدٍ أَيُّ مَكرُمَةٍ
لَم تَحوِها بِيَدٍ بَيضاءَ بَعدَ يَدِ
شَمائِلٌ مِن حُمَيدٍ فيكَ بَيِّنَةٌ
لَها نَسيمُ رِياضِ الحَزنِ وَالجَلَدِ
تَبَسُّمٌ وَقُطوبٌ في نَدىً وَوَغىً
كَالبَرقِ وَالرَعدِ وَسطَ العارِضِ البَرِدِ
أَعطَيتَ حَتّى تَرَكتَ الريحَ حاسِرَةً
وَجُدتَ حَتّى كَأَنَّ الغَيثَ لَم يَجُدِ
"
691,البحتري,بت أبدي وجدا وأكتم وجدا,"
بِتُّ أُبدي وَجداً وَأَكتُمُ وَجدا
لِخَيالٍ مِنَ البَخيلَةِ يُهدى
أَقِسمُ الظَنَّ فيهِ أَنّى تَخَطّى ال
رَملَ مِن عالِجِ وَأَنّى تَهَدّى
خَطَأٌ ما أَزارَناهُ طُروقاً
أَم تَوَخيهِ لِلزِيارَةِ عَمدا
جاءَ يَسري فَأَشرَقَت أَرضُ نَجدٍ
لِسُراهُ وَواصَلَ الغَيثُ نَجدا
لا تَخيبُ البِلادُ تَخطِرُ فيها
رُسُلُ الشَوقِ مِن خَيالاتِ سُعدى
وَعَدَتنا فَما وَفَت بِوِصالٍ
وَوَفَت حينَ أَوعَدَت أَن تُصَدّا
قَرَّبَ الطَيفُ مُنتَواها فَأَصبَح
تُ حَديثاً بِنافِضِ العَهدِ عَهدا
سَكَنٌ لي إِذا دَنا اِزدادَ لِيّا
ناً وَبُعداً فَاِزدَدتُ بِالقُربِ بُعدا
سَأَلَتني عَنِ الشَبابِ كَأَن لَم
تَدرِ أَنَّ الشَبابَ قَرضٌ يُؤَدّى
لَم يَبِن عَن زَهادَةٍ مِنهُ لَكِن
آنَ لِلمُستَعارِ أَن يُستَرَدّا
ما ذَخَرتُ الدُموعَ أَبكيهِ إِلّا
لِفِراقِ مُواشِكٍ إِن أَجَدّا
إِنَّني ما حَلَلتُ في الأَرضِ إِلّا
كُنتُ في أَهلِها المُجَلَّ المُفَدّى
وَإِذا القَومُ لَم يَراحوا لِقُربي
كانَ لي عَنهُمُ مَراحٌ وَمَغدى
مَن مُعيني مِنكُم عَلى اِبنِ فُراتٍ
وَمُجازاةِ ما أَنالُ وَأُسدى
يَعجَزُ الشِعرُ عَن مُجازاةِ خِرقٍ
أَريَحِيٍّ إِذا اِجتَدَيناهُ أَجدى
كُلَّما قُلتُ أَعتَقَ المَدحُ رِقّي
رَجَعَتني لَهُ أَياديهِ عَبدا
إِن لَقينا بِهِ الخُطوبَ مُشيحاً
كانَ خَصماً عَلى الخُطوبِ أَلَدّا
لَو تَعاطى السَحابُ إِدراكَ ما تَب
لُغُ آلاؤُهُ لَقُلنا تَعَدّى
كَرَمٌ أَعجَلَ المَواعيدَ حَتّى
رَدَّ فينا نَسيئَةَ النيلِ نَقدا
يَستَضيمُ الأَنواءَ جودُ كَريمٍ
راحَتاهُ أَطَلُّ مِنهُ وَأَندى
لا تَلُمهُ عَلى الفَعالِ إِنِ اِستَأ
ثَرَ شُحّاً بِسُروِهِ وَاِستَبَدّا
هِمَّةٌ أَنزَلَتهُ مَنزِلَةَ الموفي
عَلى النَجمِ مَأثُراتٍ وَمَجدا
لَيسَ بِالمُصرِمِ المُقِلِّ الَّذي يو
جَدُ رَبُّ اِثنَتَي مَساعٍ وَإِحدى
وَشَريفَ الأَقوامِ إِن عُدَّ فَضلٌ
كَثُرَت مَأثُراتُهُ أَن تُعَدّا
كَم لَهُ مِن أَبٍ يَتيهُ بِأَثوا
بِ المَعالي مُؤَزَّراً أَو مُرَدّى
نَحَلَتهُ العِراقُ ما كانَ نُحلاً
مِن عُمانٍ وَمُلكِها لِلجُلَندى
"
692,البحتري,ذات ارتجاز بحنين الرعد,"
ذاتُ اِرتِجازٍ بِحَنينِ الرَعدِ
مَجرورَةُ الذَيلِ صَدوقِ الوَعدِ
مَسفوحَةُ الدَمعِ لِغَيرِ وَجدِ
لَها نَسيمٌ كَنَسيمِ الوَردِ
وَرَنَّةٌ مِثلَ زَئيرِ الأُسدِ
وَلَمعُ بَرقٍ كَسُيوفِ الهِندِ
جاءَت بِها ريحُ الصَبا مِن نَجدِ
فَاِنتَثَرَت مِثلَ اِنتِثارِ العِقدِ
فَراحَتِ الأَرضُ بِعَيشٍ رَغَدِ
مِن وَشيِ أَنوارِ الرُبى في بُردِ
كَأَنَّما غُدرانُها في الوَهدِ
يَلعَبنَ مِن حَبابِها بِالنَردِ
"
693,البحتري,إني لفعلك يا محمد حامد,"
إِنّي لِفِعلِكَ يا مُحَمَّدُ حامِدُ
وَإِلَيكَ بِالأَمَلِ المُصَدَّقِ قاصِدُ
توصيكَ بي عَطفُ القَريبِ وَمَذهَبٌ
في الرُشدِ سَهَّلَهُ أَمامَكَ راشِدُ
وَلَقَد هُزِزتَ فَكُنتَ أَحمَدَ مُنصُلٍ
غَمَدَتهُ لَخمُكَ في العُلا أَو غامِدِ
أَدعوكَ بِالرَحِمِ القَريبَةِ إِنها
وَلهى تَحِنُّ كَما تَحِنُّ الفاقِدِ
وَبِحُرمَةِ الأَدَبِ المُقَرِّبِ بَينَنا
وَالناسُ فيهِ أَقارِبٌ وَأَباعِدُ
وَقِيامِنا بِالاِعتِقادِ وَنَصرِنا
لِلحَقِّ إِن نَصَرَ الضَلالَ مُعانِدُ
إِنَّ الأَميرَ وَإِن تَدَفَّقَ جودُهُ
فَجَنابُ جودَكَ كَيفَ شاءَ الرائِدُ
أَو كانَ في كَرَمِ السَماحَةِ واحِداً
فَلَأَنتَ في كَرَمِ العِنايَةِ واحِدُ
وَلَقَد غَدَوتَ أَخاً وَرُحتَ بِرَأفَةٍ
وَحِياطَةٍ حَتّى كَأَنَّكَ والِدُ
وَبَدَأتَ في أَمرٍ فَعُد إِنَّ الفَتى
بادٍ لِما جَلَبَ الثَناءَ وَعائِدُ
لَم أَنأَ عَمّا كُنتُ فيهِ وَلَم أَغِب
عَن حَظِّ مَكرُمَةٍ وَرَأيُكَ شاهِدُ
"
694,البحتري,أخي إنه يوم أضعت به رشدي,"
أَخي إِنَّهُ يَومٌ أَضَعتُ بِهِ رُشدي
وَلَم أَرضَ هَزلي في اِنصِرافي وَلا جِدّي
تَرَكتُكَ لَمّا اِستَوقَفَ الدَجنُ رَكبَهُ
عَلينا وَطارَ البَرقُ خَوفاً مِنَ الرَعدِ
فَلا تَرَ بِالخَضراءِ مِثلَ الَّذي رَأى
صَديقُكَ بِالدَكناءِ مِن عَودِهِ المُبدي
لَجَرَّ عَلينا الغَيثُ هُدّابَ مُزنَةٍ
أَواخِرُها فيهِ وَأَوَّلُها عِندي
تَعَجَّلَ عَن ميقاتِهِ فَكَأَنَّهُ
أَبو صالِحٍ قَد بِتُّ مِنهُ عَلى وَعدِ
فَظَلتُ أُقاسي حارِثَيكَ بُعَيدَما اِن
صَرَفتُ فَسَلني عَن مُعاشَرَةِ الجُندِ
لَدى خُلُقٍ جاسي النَواحي كَأَنَّني
أُصارِعُ مِنهُ هادِيَ الأَسَدِ الوَردِ
"
695,البحتري,عذيرك من نأي غدا وبعاد,"
عَذيرُكَ مِن نَأيٍ غَداً وَبِعادِ
وَسَيرِ مُحِبٍّ لا يَسيرُ بِزادِ
لِعَلوَةَ في هَذا الفُؤادِ مَحَلَّةٌ
تَجانَفتُ عَن سَعدي بِها وَسُعادِ
أَتُحسِنُ إِصفادي فَأَشكُرَ نَيلَها
وَإِن كانَ نَزراً أَو تَحُلُّ صِفادي
وَكَيفَ رَحيلي وَالفُؤادُ مُخَلَّفٌ
أَسيرٌ لَدَيها لا يُفَكُّ بِفادِ
فَوَاللَهِ ما أَدري أَأَثني عَزيمَتي
عَنِ الغَربِ أَم أَمضي بِغَيرِ فُؤادِ
وَلَيلَتَنا وَالراحُ عَجلى تَحُثُّها
فُنونُ غِناءٍ لِلزُجاجَةِ حادِ
تَدارَكَ غَيِّ نَشوَةً مِن لِقائِها
ذَمَمتُ لَها حَتّى الصَباحِ رَشادي
وَما بَلَغَ النَومُ المُسامِحُ لَذَّةً
سِوى أَرَقي في حُبِّها وَسُهادي
عَلى بابِ قِنَّسرينَ وَاللَيلُ لاطِخٌ
جَوانِبَهُ مِن ظُلمَةٍ بِمِدادِ
كَأَنَّ القُصورَ البيضَ في جَنَباتِهِ
خَضَبنَ مَشيباً نازِلاً بِسَوادِ
كَأَنَّ اِنخِراقَ الجَوِّ غَيَّرَ لَونَهُ
لَبوسُ حَديدٍ أَو لِباسُ حِدادِ
كَأَنَّ النُجومَ المُستَسِرّاتِ في الدُجى
سِكاكُ دِلاصٍ أَو عُيونُ جَرادِ
وَلا قَمَرٌ إِلّا حُشاشَةُ غائِرِ
كَعَينِ طِماسٍ رَنَّقَت لِرُقادِ
فَبِتنا وَباتَت تَمزُجُ الراحَ بَينَنا
بِأَبيَضَ رَقراقِ الرُضابِ بُرادِ
وَلَم نَفتَرِق حَتّى ثَنى الديكُ هاتِفاً
وَقامَ المُنادي بِالصَلاةِ يُنادي
أَبا مُسلِمٍ إِلقَ السَلامَ مُضاعَفاً
وَرُح سالِمَ القُطرَينِ إِنِّيَ غادِ
سَأَشكُرُ نُعماكَ المُرَفرِفَ ظِلُّها
عَلَيَّ وَهَل أَنسى رَبيعَ بِلادي
وَفَيضَ عَطايا ما تَأَمَّلَ ناظِرٌ
إِلَيهِنَّ إِلّا قالَ فَيضُ غَوادِ
وَكَم جاءَتِ الأَيامُ رَسلاً تَقودُني
إِلى نائِلٍ مِن راحَتَيكَ مُعادِ
وَما تُنبِتُ البَطحاءُ مِن غَيرِ وابِلٍ
وَلا يَستَديمُ الشُكرَ غَيرُ جَوادِ
"
696,البحتري,خان عهدي معاودا خون عهدي,"
خانَ عَهدي مُعاوِداً خَونَ عَهدي
مَن لَهُ خُلَّتي وَخالِصُ وُدّي
بانَ بِالحُسنِ وَحدَهُ لَم يُنازِع
هُ شَريكٌ وَبِنتُ بِالبَثِّ وَحدي
أُعلِنُ السِرَّ في هَواهُ وَأَرضى
خَطَأي في الَّذي أَتَيتُ وَعَمدي
لَيسَ بَرحُ الغَرامِ ما بِتُّ تُخفي
إِنَّ بَرحَ الغَرامِ ما بِتَّ تُبدي
هَبَّ يَسقي فَكادَ يَصبُغُ ما جا
وَرَ مِن حُمرَتَي مُدامٍ وَخَدِّ
وَجَنى الوَردَ ثالِثٌ فَسَبيلي
شَمُّ وَردٍ تارَةً وَتَقبيلُ وَردِ
حَسُنَت لَيلَةُ الثُلاثاءِ وَاِبيَضَّ
ت بِمُسوَدِّها يَدُ الدَهرِ عِندي
باتَ أَرضى الأَحبابِ عِندي وَعَبدُ اللَهِ
أَرضى بَني الحُسَينِ اِبنِ سَعدِ
سَيِّدٌ يَصرَعُ المُصارِعُ في السُؤ
دُدِ بِالساعِدِ القَوِيِّ الأَشَدِّ
أَوسَعُ العالَمينَ ساحَةَ مَعرو
فٍ وَأَعلاهُمُ بَنِيَّةَ مَجدِ
أُعطِيَ الفَصلَ في الخِطابِ كَما يُؤ
ثَرُ أَم لَيسَ خَصمَهُ بِالأَلَدِّ
حَبَّذا أَنتَ مِن مُتَمِّمِ بِرٍّ
يُفرِحُ النَفسَ أَو مُعَظِّمِ رِفدِ
طَرَقَتنا تِلكَ الهَدِيَّةُ وَالصَه
باءُ مِن خَيرِ ما تَبَرَّعتَ تُهدي
قَد تَرَكنا لَكَ المَراكِبَ مِن أَح
وى غَريبٍ في لَونِهِ أَو سَمَندِ
وَبَني الرومِ بَينَ أَبيَضَ بَضٍّ
مُشرِقٍ لَونُهُ وَأَسمَرَ جَعدِ
وَاِقتَصَرنا عَلى الَّتي فاجَأَتنا
وَردَةٌ عِندَما اِستُشِفَّت لِوَردِ
لَبِسَت زُرقَةَ الزُجاجِ فَجاءَت
ذَهَباً يَستَنيرُ في لازَوَردِ
"
697,البحتري,لا يبعد اللهو في أيامنا المودي,"
لا يَبعَدِ اللَهوُ في أَيّامِنا المودي
وَلا غُلُوُّ الهَوى في الغارَةِ الرودِ
وَجِدَّةُ الشَعَراتِ السودِ يُرجِعُها
بيضاً تَتابُعُ مَرِّ البيضِ وَالسودِ
لَو كانَ في الحِلمِ مِن جَهلٍ مَضى عِوَضٌ
لَم أَذمُمِ الشَيبَ في قَولي وَمَعقودي
تِلكَ البَخيلَةُ ما وَصلي بِمُنصَرِفٍ
عَنها وَلا صَدُّها عَنّي بِمَصدودِ
أَلَمَّ بي طَيفُها وَهناً فَأَعوَزَهُ
عِندي وُجودُ كَرىً بِالدَمعِ مَطرودِ
إِن يَثلِمِ الحُبُّ في رَأيٍ فَرُبَّتَما
عَزمٍ ثَلَمتُ بِهِ صُمَّ الجَلاميدِ
قَد عَلِمَ الباحِثُ الشَنآنُ ما حَسبي
وَبانَ لِلعاجِمِ المُجتَسِّ ما عودي
لا أَمدَحُ المَرءَ أَقصى ما يَجودُ بِهِ
نَيلٌ يُكَسَّرُ مِن حافاتِ جُلمودِ
حَسبي بِأَحمَدَ إِحساناً يُبَلِّغُني
مَدى الغِنى وَبِفِعلٍ مِنهُ مَحمودِ
رَطبُ الغَمامِ إِذا ما اِستُمطِرَت يَدُهُ
جاءَت مَواهِبُهُ قَبلَ المَواعيدِ
مُثرٍ مِنَ الحَسَبِ الزاكي إِذا ذَكَروا
عُلاهُ أَلقَوا إِلَيهِ بِالمَقاليدِ
مُحَسَّدٌ وَكَأَنَّ المَكرُماتُ أَبَت
أَن توجِدَ الدَهرَ إِلّا عِندَ مَحسودِ
وَأَصيَدُ الخَدِّ عَن إِكثارِ عاذِلِهِ
إِنَّ النَدى مِن عَتادِ السادَةِ الصيدِ
إِسلَم أَبا جَعفَرٍ يَسلَم لَنا كَرَمٌ
وَبَيتُ مَجدٍ إِلى عُلياكَ مَردودِ
إِذا جَحَدتُ سِجالَ الغَيثِ رَيَّقَهُ
فَإِنَّ جودَكَ عِندي غَيرُ مَجحودِ
وَلَو طَلَبتُ سِوى نُعماكَ لي لَجَأً
لَظَلتُ أَطلُبُ شَيئاً غَيرَ مَوجودِ
مَوَدَّةٌ وَعَطاءٌ مِنكَ نِلتُهُما
وَرُبَّ مُعطي نَوالٍ غَيرُ مَودودِ
إِمّا تَوَجَّهتَ نَحوَ الشَرقِ مُعتَسِفاً
بِاليَعمَلاتِ هُزونَ اللَيلِ وَالبيدِ
فَقَد تَرَكتَ بِقِنَّسرينِ أَفئِدَةً
مَجروحَةً وَعُيوناً ذاتَ تَسهيدِ
أَولَيتَهُم حُسنَ آلاءٍ فَكُلُّهُمُ
في حالِ مَستَعبَدٍ بِالطولِ مَكدودِ
وَإِن صُرِفتَ وَلَم تُصرَف لِبائِقَةٍ
عَنِ الخَراجِ فَلَم تُصرَف عَنِ الجودِ
"
698,البحتري,أخ لي من سعد بن نبهان طالما,"
أَخٌ لِيَ مِن سَعدِ بنِ نَبهانَ طالَما
جَرى الدَهرُ لي مِن فَضلِ جَدواهُ بِالسَعدِ
تَقَيَّلَ مِن عَبدِ العَزيزِ سَجِيَّةً
مِنَ المَجدِ تِمّاً بَل تَزيدُ عَلى المَجدِ
وَما قَبُحَ المَعروفُ إِلّا غَدا اِسمُهُ
عَلَيَّ فَكانَ اِسماً لِمَعروفِهِ عِندي
فَدَتكَ أَبا الخَطّابِ نَفسي مِنَ الرَدى
وَلازِلتَ تُفدى بِالنُفوسِ وَلا تَفدي
فَلِلرَقَّةِ البَيضاءِ يَومَ اِجتِماعِنا
يَدٌ لَكَ بَيضاءٌ يَقِلُّ لَها حَمدي
أَحينَ تَدانينا عَلى نَأيِ أَزمُنٍ
مَضَت وَتَلاقَينا عَلى قِدَمِ العَهدِ
وَأَولَيتَ مِن إِحسانِكَ الجَمِّ نائِلاً
يُذَكِّرُني ما قَد نَسيتُ مِنَ الوُدِّ
تَمادَيتَ في الشُغلِ الَّذي أَنتَ فارِغٌ
بِهِ وَجَفَوتَ الراحَ في زَمَنِ الوَردِ
إِذا ما تَقاطَعنا وَنَحنُ بِبَلدَةٍ
فَما فَضلُ قُربِ الدارِ مِنّا عَلى البُعدِ
"
699,البحتري,أبلغ لديك عبيد الله مألكة,"
أَبلِغ لَدَيكَ عُبَيدَ اللَهِ مَألِكَةً
وَما بِدارِ عُبَيدِ اللَهِ مِن بُعُدِ
أَضحَت بِقُطرَبُّلٍ وَالدَيرِ حُلَّتُهُ
وَما يُجاوِرُ بَيتَ النارِ ذا العُمُدِ
لَم تَدرِ ما بي وَما قَد كانَ بَعدَكَ مَن
نَفاسَتي لَكَ في عَبدونَ أَو حَسَدي
أَغَرُّ أَحسَبُ نُعماهُ الجَليلَةَ مِن
ذَخائِري لِصُروفِ الدَهرِ أَو عُدَدي
إِذا مَضى اليَومُ لا نَلقاهُ فيهِ مَضى
سُرورُنا وَتَرَقَّبنا مَجيءَ غَدِ
إِن فاتَ في السَبتِ أَن نَزدارَ سَيِّدَنا
فَلا تُفِتنا لِشَيءٍ زَورَةُ الأَحَدِ
"
700,البحتري,قامت بلادك لي مقام بلادي,"
قامَت بِلادُكَ لي مَقامَ بِلادي
وَأَرى تِلادَكَ باتَ دونَ تِلادي
حَتّى كَأَنِّيَ لَم أُرِم وَطَني وَلَم
تَشمَت بِزائِلِ نِعمَتي حُسّادي
وَلَقَد وَعَدتَ وَفي حَياتي مانِعٌ
لي مِن تَنَجُّزِ ذَلِكَ الميعادِ
وَيُضاعِفُ الوَعدَ الَّذي أَكَّدتَهُ
أَنَّ الَّذي أَعطَيتَ جِدُّ مُعادِ
أَتُرى الشَفيعُ وَقَد أَمَرتَ بِحاجَتي
يَرجو الوُصولَ بِها إِلى إِحمادي
وَإِذا العَليلُ أَبَلَّ مِمّا يَشتَكي
لَم تُرجَ فيهِ مَثوبَةُ العُوّادِ
"
701,البحتري,قل للخيال إذا أردت فعاود,"
قُل لِلخَيالِ إِذا أَرَدتَ فَعاوِدِ
تُدنِ المَسافَةَ مِن هَوىً مُتَباعِدِ
فَلَأَنتَ في نَفسي وَإِن عَنَّيتَني
وَبَعَثتَ لي الأَشجانَ أَحلى وافِدِ
باتَت بِأَحلامِ النِيامِ تَغُرُّني
رودُ التَثَنّى كَالقَضيبِ المائِدِ
ضاهَت بِحُلَّتِها تَلَهُّبَ خَدِّها
حَتّى اِغتَدَت في أُرجُوانٍ جاسِدِ
لِتَجُد أَهاضيبُ السَحابِ عَلى اللِوى
وَعَلى تَناضُرِ نَبتِهِ المُستَأسِدِ
كانَ الوِصالُ بُعَيدَ هَجرٍ مُنقَضٍ
زَمَنَ اللِوى وَقُبَيلَ بَينٍ آفِدِ
ما كانَ إِلّا لَفتَةً مِن ناظِرٍ
عَجِلٍ بِها أَو نَهلَةً مِن وارِدِ
هَل أَنتَ مِن بَرحِ الصَبابَةِ عاذِري
أَم أَنتَ مِن شَكوى الصَبابَةِ عائِدي
شَوقٌ تَلَبَّسَ بِالفُؤادِ دَخيلُهُ
وَالشَوقُ يُسرِعُ في الفُؤادِ الواجِدِ
قَصَدَت لِنَجرانِ العِراقِ رِكابُنا
فَطَلَبنَ أَرحَبَها مَهَلَّةَ ماجِدِ
اَلَيتُ لا يَثنينَ جَدّاً صاعِداً
في مَطلَبٍ حَتّى يُنِخنَ بِصاعِدِ
خِرقٌ أَضافَ إِلَيهِ عُليا مَذحِجٍ
حَسَبٌ تَناصَرَ كَالشِهابِ الواقِدِ
كَسَبَ المَخامِدَ في زَمانٍ لَم يَبِت
راجي الصَريفِيّنَ فيهِ بِحامِدِ
أَيهاتَ يَلحَقُ مِن غُبارِكِ لَمحَةً
وَلَوَ اَنَّ في يَدِهِ عِنانَ الذائِدِ
رَغِبَت بِنَفسِكَ عَن خَساسَةِ نَفسِهِ
شِيَمٌ رَغِبنَ بِمَخلَدٍ عَن خالِدِ
وَيَرُدُّ غَربَ مُساجِليكَ إِذا غَلَوا
سَعيٌ أَطَلتَ بِهِ عَناءَ الحاسِدِ
جَهِدوا عَلى أَن يَلحَقوكَ وَأَفحَشُ ال
حِرمانِ يُقدَرُ لِلحَريصِ الجاهِدِ
نَبَّهتَ ديوانَ الضِياعِ وَقَد عَلَت
أَسبابَهُ سِنَةُ الحَسيرِ الهاجِدِ
بِصَريمَةٍ كَالسَيفِ هَزَّ غِرارَهُ
ماضي الجَنانِ بِهِ طَويلُ الساعِدِ
وَإِذا قَسَطتَ عَلى العَزيزِ صَغا بِهِ
ذُلٌّ إِلَيكَ وَطاعَ غَيرَ مُعانِدِ
وَإِذا طَلَبتَ الفَيءَ طيرَ بِقائِمٍ
مِمَّن تُطالِبُهُ وَقيمَ بِقاعِدِ
لِلَّهِ أَنتَ ضِياءُ خَطبٍ مُظلِمٍ
حَتّى اِنجَلى وَصَلاحُ أَمرٍ فاسِدِ
كَم نِعمَةٍ لَكَ لَم تَخَلها تَلتَوي
باتَت تَقَلقَلُ طَوعَ بَيتٍ شارِدِ
سَيَّرتَ عاجِلَ ذِكرِها بِغَرائِبٍ
يَطلُبنَ قاصِيَةَ المَدى المُتَباعِدِ
وَأَرى المُقِرَّ بِنِعمَةٍ ما لَم يَسِر
في الناسِ حُسنُ حَديثِها كَالجاحِدِ
لي ما عَلِمتَ مِنَ اِتِّصالِ مَوَدَّةٍ
وَمُقَدِّماتِ رَسائِلٍ وَقَصائِدِ
وَأَقَلُّ ما بَيني وَبَينَكَ أَنَّنا
نَرمي القَبائِلَ عَن قَبيلٍ واحِدِ
"
